"","BC_ID","Gen_0","Strain","Environment"
"7668",15193,-3.38968346475,"DivAnc","1_SC7"
"7669",15238,-5.63519613257,"DivAnc","1_SC7"
"7670",15248,-4.52125278026,"DivAnc","1_SC7"
"7671",15282,-3.33200007515,"DivAnc","1_SC7"
"7672",15295,-5.3341661369,"DivAnc","1_SC7"
"7673",15353,-3.46787879782,"DivAnc","1_SC7"
"7674",15460,-3.40474721119,"DivAnc","1_SC7"
"7675",15560,-4.45910487351,"DivAnc","1_SC7"
"7676",15658,-5.63519613257,"DivAnc","1_SC7"
"7677",15709,-4.63519613257,"DivAnc","1_SC7"
"7678",15715,-5.15807487785,"DivAnc","1_SC7"
"7679",15814,-3.76596441284,"DivAnc","1_SC7"
"7680",15944,-3.08131310592,"DivAnc","1_SC7"
"7681",16121,-3.40988685084,"DivAnc","1_SC7"
"7682",16193,-5.63519613257,"DivAnc","1_SC7"
"7683",16226,-4.79009809255,"DivAnc","1_SC7"
"7684",16236,-5.15807487785,"DivAnc","1_SC7"
"7685",16271,-4.68095362313,"DivAnc","1_SC7"
"7686",16319,-5.63519613257,"DivAnc","1_SC7"
"7687",16385,-4.35644253161,"DivAnc","1_SC7"
"7688",16525,-3.26044778656,"DivAnc","1_SC7"
"7689",16541,-5.63519613257,"DivAnc","1_SC7"
"7690",16586,-4.45910487351,"DivAnc","1_SC7"
"7691",16653,-3.23379559179,"DivAnc","1_SC7"
"7692",16794,-3.08742142718,"DivAnc","1_SC7"
"7693",16819,-3.94500005254,"DivAnc","1_SC7"
"7694",16873,-4.85704488218,"DivAnc","1_SC7"
"7695",16906,-3.40474721119,"DivAnc","1_SC7"
"7696",16916,-3.12869110016,"DivAnc","1_SC7"
"7697",16966,-3.05770433273,"DivAnc","1_SC7"
"7698",17032,-3.36335452603,"DivAnc","1_SC7"
"7699",17084,-4.20383236841,"DivAnc","1_SC7"
"7700",17090,-4.59380344741,"DivAnc","1_SC7"
"7701",17129,-3.1075662317,"DivAnc","1_SC7"
"7702",17143,-3.35189490386,"DivAnc","1_SC7"
"7703",17166,-5.63519613257,"DivAnc","1_SC7"
"7704",17174,-3.13965179502,"DivAnc","1_SC7"
"7705",17292,-3.17130314358,"DivAnc","1_SC7"
"7706",17353,-3.18187779252,"DivAnc","1_SC7"
"7707",17358,-5.3341661369,"DivAnc","1_SC7"
"7708",17511,-3.16832851221,"DivAnc","1_SC7"
"7709",17524,-4.3341661369,"DivAnc","1_SC7"
"7710",17584,-5.3341661369,"DivAnc","1_SC7"
"7711",17609,-4.93622612823,"DivAnc","1_SC7"
"7712",17650,-4.43107614991,"DivAnc","1_SC7"
"7713",17697,-3.66206827897,"DivAnc","1_SC7"
"7714",17721,-2.87251756884,"DivAnc","1_SC7"
"7715",17815,-4.68095362313,"DivAnc","1_SC7"
"7716",17853,-5.3341661369,"DivAnc","1_SC7"
"7717",17878,-4.85704488218,"DivAnc","1_SC7"
"7718",17909,-3.13413687035,"DivAnc","1_SC7"
"7719",17942,-5.63519613257,"DivAnc","1_SC7"
"7720",17950,-3.1219785325,"DivAnc","1_SC7"
"7721",17951,-5.63519613257,"DivAnc","1_SC7"
"7722",18099,-3.81565219702,"DivAnc","1_SC7"
"7723",18139,-3.38234310159,"DivAnc","1_SC7"
"7724",18146,-5.63519613257,"DivAnc","1_SC7"
"7725",18148,-3.01194684217,"DivAnc","1_SC7"
"7726",18170,-3.22865595213,"DivAnc","1_SC7"
"7727",18245,-3.66671318401,"DivAnc","1_SC7"
"7728",18303,-3.54883630189,"DivAnc","1_SC7"
"7729",18371,-2.92086637282,"DivAnc","1_SC7"
"7730",18403,-5.63519613257,"DivAnc","1_SC7"
"7731",18408,-4.2202227846,"DivAnc","1_SC7"
"7732",18422,-4.48906809689,"DivAnc","1_SC7"
"7733",18464,-5.15807487785,"DivAnc","1_SC7"
"7734",18525,-3.48906809689,"DivAnc","1_SC7"
"7735",18606,-5.63519613257,"DivAnc","1_SC7"
"7736",18621,-5.63519613257,"DivAnc","1_SC7"
"7737",18782,-3.48290778818,"DivAnc","1_SC7"
"7738",18837,-3.27346829655,"DivAnc","1_SC7"
"7739",18886,-3.86434412092,"DivAnc","1_SC7"
"7740",18897,-3.51792483691,"DivAnc","1_SC7"
"7741",18974,-2.46965505584,"DivAnc","1_SC7"
"7742",19099,-5.63519613257,"DivAnc","1_SC7"
"7743",19103,-5.63519613257,"DivAnc","1_SC7"
"7744",19112,-3.77786363614,"DivAnc","1_SC7"
"7745",19462,-5.63519613257,"DivAnc","1_SC7"
"7746",19530,-3.34963882356,"DivAnc","1_SC7"
"7747",19533,-5.3341661369,"DivAnc","1_SC7"
"7748",19725,-5.63519613257,"DivAnc","1_SC7"
"7749",19735,-4.27346829655,"DivAnc","1_SC7"
"7750",19816,-5.63519613257,"DivAnc","1_SC7"
"7751",19830,-5.63519613257,"DivAnc","1_SC7"
"7752",19899,-5.15807487785,"DivAnc","1_SC7"
"7753",19924,-3.03750094664,"DivAnc","1_SC7"
"7754",19983,-3.78393778385,"DivAnc","1_SC7"
"7755",19997,-4.93622612823,"DivAnc","1_SC7"
"7756",20008,-3.34739440264,"DivAnc","1_SC7"
"7757",20024,-5.63519613257,"DivAnc","1_SC7"
"7758",20132,-4.05541253595,"DivAnc","1_SC7"
"7759",20144,-4.0788936318,"DivAnc","1_SC7"
"7760",20188,-4.40474721119,"DivAnc","1_SC7"
"7761",20216,-3.90280237274,"DivAnc","1_SC7"
"7762",20260,-3.28884315812,"DivAnc","1_SC7"
"7763",20261,-3.89483344307,"DivAnc","1_SC7"
"7764",20392,-5.3341661369,"DivAnc","1_SC7"
"7765",20415,-3.13688557878,"DivAnc","1_SC7"
"7766",20489,-2.81961838424,"DivAnc","1_SC7"
"7767",20521,-3.01401985079,"DivAnc","1_SC7"
"7768",20673,-3.15375350406,"DivAnc","1_SC7"
"7769",20705,-3.08374613459,"DivAnc","1_SC7"
"7770",20718,-3.17883009944,"DivAnc","1_SC7"
"7771",20961,-5.63519613257,"DivAnc","1_SC7"
"7772",21038,-3.00172767699,"DivAnc","1_SC7"
"7773",21045,-3.11668219269,"DivAnc","1_SC7"
"7774",21078,-3.43929648016,"DivAnc","1_SC7"
"7775",21146,-3.06000828764,"DivAnc","1_SC7"
"7776",21247,-5.3341661369,"DivAnc","1_SC7"
"7777",21423,-4.40474721119,"DivAnc","1_SC7"
"7778",21456,-3.25317908999,"DivAnc","1_SC7"
"7779",21462,-5.63519613257,"DivAnc","1_SC7"
"7780",21469,-3.20706133854,"DivAnc","1_SC7"
"7781",21506,-5.63519613257,"DivAnc","1_SC7"
"7782",21539,-3.45335254462,"DivAnc","1_SC7"
"7783",21573,-2.66578022021,"DivAnc","1_SC7"
"7784",21586,-5.63519613257,"DivAnc","1_SC7"
"7785",21595,-5.63519613257,"DivAnc","1_SC7"
"7786",21631,-2.87251756884,"DivAnc","1_SC7"
"7787",21747,-4.93622612823,"DivAnc","1_SC7"
"7788",21791,-3.04524653124,"DivAnc","1_SC7"
"7789",21930,-3.40730942795,"DivAnc","1_SC7"
"7790",22192,-3.45910487351,"DivAnc","1_SC7"
"7791",22262,-3.40988685084,"DivAnc","1_SC7"
"7792",22335,-3.40474721119,"DivAnc","1_SC7"
"7793",22361,-4.63519613257,"DivAnc","1_SC7"
"7794",22384,-3.06348730076,"DivAnc","1_SC7"
"7795",22402,-5.63519613257,"DivAnc","1_SC7"
"7796",22409,-3.15375350406,"DivAnc","1_SC7"
"7797",22484,-3.13826648449,"DivAnc","1_SC7"
"7798",22534,-3.3610382833,"DivAnc","1_SC7"
"7799",22766,-2.93709558694,"DivAnc","1_SC7"
"7800",22797,-5.63519613257,"DivAnc","1_SC7"
"7801",22805,-2.87552828788,"DivAnc","1_SC7"
"7802",22816,-3.34072990641,"DivAnc","1_SC7"
"7803",22860,-4.40474721119,"DivAnc","1_SC7"
"7804",22941,-3.70069768132,"DivAnc","1_SC7"
"7805",22987,-3.73210614557,"DivAnc","1_SC7"
"7806",23011,-5.63519613257,"DivAnc","1_SC7"
"7807",23014,-4.68095362313,"DivAnc","1_SC7"
"7808",23061,-3.33634305616,"DivAnc","1_SC7"
"7809",23257,-3.94500005254,"DivAnc","1_SC7"
"7810",23350,-3.23899678547,"DivAnc","1_SC7"
"7811",23376,-3.30478235922,"DivAnc","1_SC7"
"7812",23417,-4.73210614557,"DivAnc","1_SC7"
"7813",23428,-5.3341661369,"DivAnc","1_SC7"
"7814",23444,-4.79009809255,"DivAnc","1_SC7"
"7815",23481,-3.15518918961,"DivAnc","1_SC7"
"7816",23530,-3.50486236407,"DivAnc","1_SC7"
"7817",23585,-4.79009809255,"DivAnc","1_SC7"
"7818",23627,-3.14523765314,"DivAnc","1_SC7"
"7819",23653,-4.85704488218,"DivAnc","1_SC7"
"7820",23745,-5.63519613257,"DivAnc","1_SC7"
"7821",23748,-3.12465112236,"DivAnc","1_SC7"
"7822",23829,-3.0898890161,"DivAnc","1_SC7"
"7823",23877,-5.63519613257,"DivAnc","1_SC7"
"7824",23911,-2.04703651618,"DivAnc","1_SC7"
"7825",24067,-3.42837025653,"DivAnc","1_SC7"
"7826",24082,-3.47683364047,"DivAnc","1_SC7"
"7827",24170,-3.47683364047,"DivAnc","1_SC7"
"7828",24235,-5.63519613257,"DivAnc","1_SC7"
"7829",24254,-3.09112808822,"DivAnc","1_SC7"
"7830",24279,-3.06816976641,"DivAnc","1_SC7"
"7831",24304,-3.25498489086,"DivAnc","1_SC7"
"7832",24309,-4.93622612823,"DivAnc","1_SC7"
"7833",24322,-4.0669944085,"DivAnc","1_SC7"
"7834",24341,-5.3341661369,"DivAnc","1_SC7"
"7835",24499,-3.43379900825,"DivAnc","1_SC7"
"7836",24732,-3.72671111369,"DivAnc","1_SC7"
"7837",24779,-5.03313614124,"DivAnc","1_SC7"
"7838",24845,-3.43107614991,"DivAnc","1_SC7"
"7839",24858,-4.79009809255,"DivAnc","1_SC7"
"7840",25033,-5.15807487785,"DivAnc","1_SC7"
"7841",25069,-3.03313614124,"DivAnc","1_SC7"
"7842",25202,-3.32770009465,"DivAnc","1_SC7"
"7843",25354,-2.49218133231,"DivAnc","1_SC7"
"7844",25361,-3.16097986849,"DivAnc","1_SC7"
"7845",25390,-4.14383443873,"DivAnc","1_SC7"
"7846",25412,-5.63519613257,"DivAnc","1_SC7"
"7847",25424,-4.93622612823,"DivAnc","1_SC7"
"7848",25449,-5.63519613257,"DivAnc","1_SC7"
"7849",25491,-5.03313614124,"DivAnc","1_SC7"
"7850",25498,-3.15807487785,"DivAnc","1_SC7"
"7851",25630,-4.79009809255,"DivAnc","1_SC7"
"7852",25718,-2.33308175561,"DivAnc","1_SC7"
"7853",25742,-5.63519613257,"DivAnc","1_SC7"
"7854",25825,-2.84420765748,"DivAnc","1_SC7"
"7855",25942,-3.25679823162,"DivAnc","1_SC7"
"7856",26019,-5.63519613257,"DivAnc","1_SC7"
"7857",26037,-5.15807487785,"DivAnc","1_SC7"
"7858",26051,-4.73210614557,"DivAnc","1_SC7"
"7859",26210,-3.04191006555,"DivAnc","1_SC7"
"7860",26256,-4.59380344741,"DivAnc","1_SC7"
"7861",26269,-2.40474721119,"DivAnc","1_SC7"
"7862",26298,-3.24074445174,"DivAnc","1_SC7"
"7863",26440,-5.63519613257,"DivAnc","1_SC7"
"7864",26587,-5.63519613257,"DivAnc","1_SC7"
"7865",26773,-3.81565219702,"DivAnc","1_SC7"
"7866",26893,-5.03313614124,"DivAnc","1_SC7"
"7867",26898,-4.40474721119,"DivAnc","1_SC7"
"7868",26906,-5.03313614124,"DivAnc","1_SC7"
"7869",26947,-3.59776963463,"DivAnc","1_SC7"
"7870",26976,-4.52125278026,"DivAnc","1_SC7"
"7871",27165,-5.63519613257,"DivAnc","1_SC7"
"7872",27369,-3.47084327678,"DivAnc","1_SC7"
"7873",27521,-3.31922578711,"DivAnc","1_SC7"
"7874",27607,-4.37992362746,"DivAnc","1_SC7"
"7875",27665,-4.02241227585,"DivAnc","1_SC7"
"7876",27689,-2.80014003085,"DivAnc","1_SC7"
"7877",27788,-2.91256221003,"DivAnc","1_SC7"
"7878",27825,-3.15375350406,"DivAnc","1_SC7"
"7879",27939,-3.09112808822,"DivAnc","1_SC7"
"7880",28147,-5.63519613257,"DivAnc","1_SC7"
"7881",28247,-2.66022413827,"DivAnc","1_SC7"
"7882",28267,-5.63519613257,"DivAnc","1_SC7"
"7883",28326,-3.57829128123,"DivAnc","1_SC7"
"7884",28333,-2.99870823621,"DivAnc","1_SC7"
"7885",28341,-4.59380344741,"DivAnc","1_SC7"
"7886",28387,-5.63519613257,"DivAnc","1_SC7"
"7887",28478,-4.43107614991,"DivAnc","1_SC7"
"7888",28754,-3.12465112236,"DivAnc","1_SC7"
"7889",28847,-3.47382813033,"DivAnc","1_SC7"
"7890",28856,-5.15807487785,"DivAnc","1_SC7"
"7891",28861,-5.63519613257,"DivAnc","1_SC7"
"7892",28874,-2.83447905428,"DivAnc","1_SC7"
"7893",28900,-5.63519613257,"DivAnc","1_SC7"
"7894",28944,-3.6140068335,"DivAnc","1_SC7"
"7895",28977,-3.27158415267,"DivAnc","1_SC7"
"7896",28989,-3.71611804019,"DivAnc","1_SC7"
"7897",29006,-4.55601488652,"DivAnc","1_SC7"
"7898",29018,-5.63519613257,"DivAnc","1_SC7"
"7899",29154,-4.93622612823,"DivAnc","1_SC7"
"7900",29159,-3.38477613026,"DivAnc","1_SC7"
"7901",29473,-4.31297683783,"DivAnc","1_SC7"
"7902",29490,-3.14383443873,"DivAnc","1_SC7"
"7903",29561,-2.88623327131,"DivAnc","1_SC7"
"7904",29596,-4.14383443873,"DivAnc","1_SC7"
"7905",29626,-3.01610280194,"DivAnc","1_SC7"
"7906",29681,-3.2135922057,"DivAnc","1_SC7"
"7907",29727,-4.68095362313,"DivAnc","1_SC7"
"7908",29764,-3.2202227846,"DivAnc","1_SC7"
"7909",29778,-3.34963882356,"DivAnc","1_SC7"
"7910",29999,-3.15662963697,"DivAnc","1_SC7"
"7911",30183,-4.55601488652,"DivAnc","1_SC7"
"7912",30287,-2.9957096433,"DivAnc","1_SC7"
"7913",30341,-3.57073814334,"DivAnc","1_SC7"
"7914",30414,-5.63519613257,"DivAnc","1_SC7"
"7915",30477,-3.37992362746,"DivAnc","1_SC7"
"7916",30694,-4.35644253161,"DivAnc","1_SC7"
"7917",30790,-2.871768139,"DivAnc","1_SC7"
"7918",30890,-4.59380344741,"DivAnc","1_SC7"
"7919",30905,-3.11932228886,"DivAnc","1_SC7"
"7920",30944,-2.87251756884,"DivAnc","1_SC7"
"7921",30968,-2.93018817323,"DivAnc","1_SC7"
"7922",30973,-3.42837025653,"DivAnc","1_SC7"
"7923",31001,-3.25317908999,"DivAnc","1_SC7"
"7924",31014,-5.63519613257,"DivAnc","1_SC7"
"7925",31210,-3.25679823162,"DivAnc","1_SC7"
"7926",31251,-5.03313614124,"DivAnc","1_SC7"
"7927",31270,-3.63087475878,"DivAnc","1_SC7"
"7928",31418,-5.3341661369,"DivAnc","1_SC7"
"7929",31465,-2.1536101962,"DivAnc","1_SC7"
"7930",31547,-5.63519613257,"DivAnc","1_SC7"
"7931",31698,-2.75552692693,"DivAnc","1_SC7"
"7932",31747,-5.63519613257,"DivAnc","1_SC7"
"7933",31753,-2.90360736738,"DivAnc","1_SC7"
"7934",31877,-3.16097986849,"DivAnc","1_SC7"
"7935",32006,-5.63519613257,"DivAnc","1_SC7"
"7936",32091,-4.23725612389,"DivAnc","1_SC7"
"7937",32137,-4.2202227846,"DivAnc","1_SC7"
"7938",32144,-3.88700810556,"DivAnc","1_SC7"
"7939",32280,-3.65292489953,"DivAnc","1_SC7"
"7940",32296,-5.63519613257,"DivAnc","1_SC7"
"7941",32355,-4.00172767699,"DivAnc","1_SC7"
"7942",32370,-4.2202227846,"DivAnc","1_SC7"
"7943",32449,-3.85704488218,"DivAnc","1_SC7"
"7944",32489,-3.65292489953,"DivAnc","1_SC7"
"7945",32607,-5.3341661369,"DivAnc","1_SC7"
"7946",32683,-2.8130280532,"DivAnc","1_SC7"
"7947",32813,-3.11668219269,"DivAnc","1_SC7"
"7948",32883,-4.93622612823,"DivAnc","1_SC7"
"7949",32927,-3.72671111369,"DivAnc","1_SC7"
"7950",33016,-3.28108769342,"DivAnc","1_SC7"
"7951",33018,-3.1075662317,"DivAnc","1_SC7"
"7952",33178,-4.14383443873,"DivAnc","1_SC7"
"7953",33258,-5.63519613257,"DivAnc","1_SC7"
"7954",33401,-3.25138076659,"DivAnc","1_SC7"
"7955",33408,-3.53482558745,"DivAnc","1_SC7"
"7956",33474,-3.02989108643,"DivAnc","1_SC7"
"7957",33513,-5.3341661369,"DivAnc","1_SC7"
"7958",33679,-4.68095362313,"DivAnc","1_SC7"
"7959",33786,-3.19903348553,"DivAnc","1_SC7"
"7960",33853,-4.55601488652,"DivAnc","1_SC7"
"7961",33859,-5.63519613257,"DivAnc","1_SC7"
"7962",33895,-4.3341661369,"DivAnc","1_SC7"
"7963",33933,-3.84280444307,"DivAnc","1_SC7"
"7964",34089,-3.3171327976,"DivAnc","1_SC7"
"7965",34098,-3.43107614991,"DivAnc","1_SC7"
"7966",34146,-3.3610382833,"DivAnc","1_SC7"
"7967",34189,-4.09112808822,"DivAnc","1_SC7"
"7968",34280,-4.48906809689,"DivAnc","1_SC7"
"7969",34579,-4.43107614991,"DivAnc","1_SC7"
"7970",34764,-5.3341661369,"DivAnc","1_SC7"
"7971",34773,-3.56701027082,"DivAnc","1_SC7"
"7972",34872,-5.63519613257,"DivAnc","1_SC7"
"7973",35249,-2.00854786409,"DivAnc","1_SC7"
"7974",35293,-3.03313614124,"DivAnc","1_SC7"
"7975",35325,-3.78393778385,"DivAnc","1_SC7"
"7976",35400,-5.63519613257,"DivAnc","1_SC7"
"7977",35440,-2.36825922141,"DivAnc","1_SC7"
"7978",35479,-3.92762595647,"DivAnc","1_SC7"
"7979",35496,-4.40474721119,"DivAnc","1_SC7"
"7980",35647,-3.57073814334,"DivAnc","1_SC7"
"7981",35649,-3.32984476312,"DivAnc","1_SC7"
"7982",35701,-3.40988685084,"DivAnc","1_SC7"
"7983",35730,-3.35189490386,"DivAnc","1_SC7"
"7984",35755,-5.63519613257,"DivAnc","1_SC7"
"7985",35902,-3.17429828981,"DivAnc","1_SC7"
"7986",36027,-4.63519613257,"DivAnc","1_SC7"
"7987",36049,-5.63519613257,"DivAnc","1_SC7"
"7988",36073,-4.2202227846,"DivAnc","1_SC7"
"7989",36097,-3.3213289122,"DivAnc","1_SC7"
"7990",36170,-5.3341661369,"DivAnc","1_SC7"
"7991",36265,-3.42568111802,"DivAnc","1_SC7"
"7992",36347,-3.06348730076,"DivAnc","1_SC7"
"7993",36396,-5.63519613257,"DivAnc","1_SC7"
"7994",36731,-3.69567687995,"DivAnc","1_SC7"
"7995",36755,-5.63519613257,"DivAnc","1_SC7"
"7996",36760,-3.00071886241,"DivAnc","1_SC7"
"7997",36821,-2.92507876745,"DivAnc","1_SC7"
"7998",36874,-5.63519613257,"DivAnc","1_SC7"
"7999",36926,-3.10885685518,"DivAnc","1_SC7"
"8000",36971,-5.63519613257,"DivAnc","1_SC7"
"8001",37095,-5.63519613257,"DivAnc","1_SC7"
"8002",37139,-3.15232254896,"DivAnc","1_SC7"
"8003",37178,-2.95667775353,"DivAnc","1_SC7"
"8004",37198,-2.9947146956,"DivAnc","1_SC7"
"8005",37277,-4.02241227585,"DivAnc","1_SC7"
"8006",37291,-3.31297683783,"DivAnc","1_SC7"
"8007",37295,-2.93622612823,"DivAnc","1_SC7"
"8008",37372,-3.45910487351,"DivAnc","1_SC7"
"8009",37373,-3.14243574354,"DivAnc","1_SC7"
"8010",37449,-5.63519613257,"DivAnc","1_SC7"
"8011",37776,-5.63519613257,"DivAnc","1_SC7"
"8012",37786,-4.3341661369,"DivAnc","1_SC7"
"8013",37854,-5.63519613257,"DivAnc","1_SC7"
"8014",37879,-5.63519613257,"DivAnc","1_SC7"
"8015",37891,-3.23552241109,"DivAnc","1_SC7"
"8016",37957,-4.31297683783,"DivAnc","1_SC7"
"8017",37959,-3.28689126952,"DivAnc","1_SC7"
"8018",37978,-4.55601488652,"DivAnc","1_SC7"
"8019",38213,-2.91752562956,"DivAnc","1_SC7"
"8020",38253,-3.77786363614,"DivAnc","1_SC7"
"8021",38294,-3.49847556541,"DivAnc","1_SC7"
"8022",38295,-3.3872228662,"DivAnc","1_SC7"
"8023",38407,-5.03313614124,"DivAnc","1_SC7"
"8024",38419,-3.26598027516,"DivAnc","1_SC7"
"8025",38423,-3.17130314358,"DivAnc","1_SC7"
"8026",38753,-5.63519613257,"DivAnc","1_SC7"
"8027",38803,-2.88161307367,"DivAnc","1_SC7"
"8028",38886,-2.92507876745,"DivAnc","1_SC7"
"8029",39062,-3.11800023462,"DivAnc","1_SC7"
"8030",39135,-3.63956093797,"DivAnc","1_SC7"
"8031",39142,-4.40474721119,"DivAnc","1_SC7"
"8032",39439,-5.63519613257,"DivAnc","1_SC7"
"8033",39586,-3.36568318835,"DivAnc","1_SC7"
"8034",39713,-4.14383443873,"DivAnc","1_SC7"
"8035",39727,-3.52460642227,"DivAnc","1_SC7"
"8036",39739,-2.7578247867,"DivAnc","1_SC7"
"8037",39859,-3.27917027537,"DivAnc","1_SC7"
"8038",39885,-5.63519613257,"DivAnc","1_SC7"
"8039",40331,-3.80912132987,"DivAnc","1_SC7"
"8040",40509,-4.45910487351,"DivAnc","1_SC7"
"8041",40785,-4.35644253161,"DivAnc","1_SC7"
"8042",40839,-3.31922578711,"DivAnc","1_SC7"
"8043",41057,-5.63519613257,"DivAnc","1_SC7"
"8044",41237,-5.63519613257,"DivAnc","1_SC7"
"8045",41328,-4.85704488218,"DivAnc","1_SC7"
"8046",41343,-3.44207153421,"DivAnc","1_SC7"
"8047",41430,-3.23899678547,"DivAnc","1_SC7"
"8048",41511,-4.25498489086,"DivAnc","1_SC7"
"8049",41534,-3.49531704617,"DivAnc","1_SC7"
"8050",41596,-4.43107614991,"DivAnc","1_SC7"
"8051",41772,-3.71611804019,"DivAnc","1_SC7"
"8052",41853,-4.23725612389,"DivAnc","1_SC7"
"8053",42089,-2.99670687561,"DivAnc","1_SC7"
"8054",42203,-2.92338890353,"DivAnc","1_SC7"
"8055",42495,-3.00273884038,"DivAnc","1_SC7"
"8056",42526,-4.00172767699,"DivAnc","1_SC7"
"8057",42574,-2.92002877472,"DivAnc","1_SC7"
"8058",42669,-5.3341661369,"DivAnc","1_SC7"
"8059",42699,-5.63519613257,"DivAnc","1_SC7"
"8060",42884,-3.09237070561,"DivAnc","1_SC7"
"8061",42897,-2.96774317968,"DivAnc","1_SC7"
"8062",42976,-3.1927163635,"DivAnc","1_SC7"
"8063",43061,-3.17580364481,"DivAnc","1_SC7"
"8064",43235,-5.3341661369,"DivAnc","1_SC7"
"8065",43342,-2.46758345984,"DivAnc","1_SC7"
"8066",43401,-5.63519613257,"DivAnc","1_SC7"
"8067",43473,-5.3341661369,"DivAnc","1_SC7"
"8068",43626,-3.26970814768,"DivAnc","1_SC7"
"8069",43673,-4.3341661369,"DivAnc","1_SC7"
"8070",43698,-5.63519613257,"DivAnc","1_SC7"
"8071",43709,-3.19903348553,"DivAnc","1_SC7"
"8072",44012,-3.03859903694,"DivAnc","1_SC7"
"8073",44281,-4.17279813467,"DivAnc","1_SC7"
"8074",44303,-5.63519613257,"DivAnc","1_SC7"
"8075",44449,-3.1942870505,"DivAnc","1_SC7"
"8076",44471,-4.45910487351,"DivAnc","1_SC7"
"8077",44701,-3.16832851221,"DivAnc","1_SC7"
"8078",44808,-3.32984476312,"DivAnc","1_SC7"
"8079",44854,-3.39966768566,"DivAnc","1_SC7"
"8080",45028,-3.15089629322,"DivAnc","1_SC7"
"8081",45375,-4.17279813467,"DivAnc","1_SC7"
"8082",45422,-5.63519613257,"DivAnc","1_SC7"
"8083",45444,-3.31297683783,"DivAnc","1_SC7"
"8084",45463,-5.15807487785,"DivAnc","1_SC7"
"8085",45718,-3.53139241161,"DivAnc","1_SC7"
"8086",45783,-3.98198361879,"DivAnc","1_SC7"
"8087",45879,-4.59380344741,"DivAnc","1_SC7"
"8088",46109,-3.28108769342,"DivAnc","1_SC7"
"8089",46166,-3.25317908999,"DivAnc","1_SC7"
"8090",46340,-3.45621918527,"DivAnc","1_SC7"
"8091",46473,-3.26598027516,"DivAnc","1_SC7"
"8092",46614,-4.52125278026,"DivAnc","1_SC7"
"8093",46671,-3.41247966142,"DivAnc","1_SC7"
"8094",46717,-3.20544385256,"DivAnc","1_SC7"
"8095",46793,-3.23036241595,"DivAnc","1_SC7"
"8096",46825,-5.63519613257,"DivAnc","1_SC7"
"8097",46870,-4.37992362746,"DivAnc","1_SC7"
"8098",47270,-5.03313614124,"DivAnc","1_SC7"
"8099",47275,-4.68095362313,"DivAnc","1_SC7"
"8100",47285,-5.63519613257,"DivAnc","1_SC7"
"8101",47440,-4.37992362746,"DivAnc","1_SC7"
"8102",47446,-5.63519613257,"DivAnc","1_SC7"
"8103",47522,-2.92002877472,"DivAnc","1_SC7"
"8104",47685,-5.63519613257,"DivAnc","1_SC7"
"8105",47854,-5.63519613257,"DivAnc","1_SC7"
"8106",48150,-3.5080913342,"DivAnc","1_SC7"
"8107",48164,-2.83447905428,"DivAnc","1_SC7"
"8108",48294,-3.26970814768,"DivAnc","1_SC7"
"8109",48391,-4.85704488218,"DivAnc","1_SC7"
"8110",48514,-3.27346829655,"DivAnc","1_SC7"
"8111",48559,-3.23899678547,"DivAnc","1_SC7"
"8112",48570,-4.52125278026,"DivAnc","1_SC7"
"8113",48580,-5.3341661369,"DivAnc","1_SC7"
"8114",48598,-3.6140068335,"DivAnc","1_SC7"
"8115",48698,-5.63519613257,"DivAnc","1_SC7"
"8116",48725,-5.63519613257,"DivAnc","1_SC7"
"8117",48942,-5.63519613257,"DivAnc","1_SC7"
"8118",48944,-4.35644253161,"DivAnc","1_SC7"
"8119",48981,-4.10371721552,"DivAnc","1_SC7"
"8120",49150,-3.76596441284,"DivAnc","1_SC7"
"8121",49222,-4.73210614557,"DivAnc","1_SC7"
"8122",49315,-2.56221138794,"DivAnc","1_SC7"
"8123",49395,-3.20706133854,"DivAnc","1_SC7"
"8124",49431,-3.70069768132,"DivAnc","1_SC7"
"8125",49456,-3.3213289122,"DivAnc","1_SC7"
"8126",49561,-3.07768893066,"DivAnc","1_SC7"
"8127",49612,-3.34294006121,"DivAnc","1_SC7"
"8128",49618,-4.93622612823,"DivAnc","1_SC7"
"8129",49667,-5.63519613257,"DivAnc","1_SC7"
"8130",49829,-3.74870540739,"DivAnc","1_SC7"
"8131",49974,-5.3341661369,"DivAnc","1_SC7"
"8132",50200,-2.89562378812,"DivAnc","1_SC7"
"8133",50270,-2.85057883993,"DivAnc","1_SC7"
"8134",50567,-2.98879240634,"DivAnc","1_SC7"
"8135",50759,-3.6140068335,"DivAnc","1_SC7"
"8136",50785,-5.63519613257,"DivAnc","1_SC7"
"8137",50821,-3.26784021154,"DivAnc","1_SC7"
"8138",50887,-5.63519613257,"DivAnc","1_SC7"
"8139",50972,-2.774858126,"DivAnc","1_SC7"
"8140",51203,-3.80268721986,"DivAnc","1_SC7"
"8141",51278,-3.91919278893,"DivAnc","1_SC7"
"8142",51327,-5.63519613257,"DivAnc","1_SC7"
"8143",51354,-4.17279813467,"DivAnc","1_SC7"
"8144",51425,-3.3341661369,"DivAnc","1_SC7"
"8145",51711,-4.68095362313,"DivAnc","1_SC7"
"8146",51796,-3.98198361879,"DivAnc","1_SC7"
"8147",51825,-3.84280444307,"DivAnc","1_SC7"
"8148",51929,-4.55601488652,"DivAnc","1_SC7"
"8149",51959,-5.63519613257,"DivAnc","1_SC7"
